[12/28/14 16:27:51] ../run.sh 0.015 0.2 100 --freqweight 1000 --angle-limit 0.2 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:37:25] ../run.sh 0.015 0.2 100 --freqweight 1000 --angle-limit 0.2 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:42:10] ../run.sh 0.015 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:50:13] ../run.sh 0.015 0.3 15 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:58:51] ../run.sh 0.015 0.3 15 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:59:33] ../run.sh 0.015 0.3 15 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 17:19:00] ../run.sh 0.015 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 17:21:46] ../run.sh 0.015 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 17:39:40] ../run.sh 0.015 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 17:41:29] ../run.sh 0.017 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 17:42:46] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 18:09:06] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 11:07:03] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 11:45:53] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 12:07:52] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 12:08:43] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 12:09:26] ../run.sh 0.02 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 13:15:32] ../run.sh 0.02 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 13:16:03] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:18:07] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:19:42] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:20:25] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:22:14] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:28:09] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 16:28:59] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:07:32] ../run.sh 0.02 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:08:34] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:10:48] ../run.sh 0.02 0.3 40 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:15:36] ../run.sh 0.02 0.3 30 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
